ID,istab,wind,x,y,z,icurve,t,sig_x,sig_y,sig_z, zfunc, cpeak, concentration, dinf, dose
241,3,3,19561,0,6.95264e-310,2,1e+06,1481.95,2220.71,2293.75,0.002,-999,0,-999,0.119764
242,3,3,20060,0,6.95264e-310,2,1e+06,1517.05,2268.14,2357.75,0.002,-999,0,-999,0.11726
243,3,3,20559,0,6.95264e-310,2,1e+06,1552.1,2315.37,2421.89,0.002,-999,0,-999,0.114868
244,3,3,21058,0,6.95264e-310,2,1e+06,1587.08,2362.41,2486.18,0.002,-999,0,-999,0.11258
245,3,3,21557,0,6.95264e-310,2,1e+06,1622,2409.28,2550.61,0.002,-999,0,-999,0.11039
246,3,3,22056,0,6.95264e-310,2,1e+06,1656.87,2455.97,2615.17,0.002,-999,0,-999,0.108292
247,3,3,22555,0,6.95264e-310,2,1e+06,1691.68,2502.5,2679.87,0.002,-999,0,-999,0.106279
248,3,3,23054,0,6.95264e-310,2,1e+06,1726.44,2548.85,2744.71,0.002,-999,0,-999,0.104346
249,3,3,23553,0,6.95264e-310,2,1e+06,1761.14,2595.05,2809.67,0.002,-999,0,-999,0.102488
250,3,3,24052,0,6.95264e-310,2,1e+06,1795.79,2641.09,2874.76,0.002,-999,0,-999,0.100702
251,3,3,24551,0,6.95264e-310,2,1e+06,1830.4,2686.97,2939.97,0.002,-999,0,-999,0.0989819
252,3,3,25050,0,6.95264e-310,2,1e+06,1864.95,2732.7,3005.31,0.002,-999,0,-999,0.0973254
253,3,3,25549,0,6.95264e-310,2,1e+06,1899.45,2778.29,3070.77,0.002,-999,0,-999,0.0957284
254,3,3,26048,0,6.95264e-310,2,1e+06,1933.91,2823.74,3136.35,0.002,-999,0,-999,0.0941878
255,3,3,26547,0,6.95264e-310,2,1e+06,1968.32,2869.04,3202.04,0.002,-999,0,-999,0.0927005
256,3,3,27046,0,6.95264e-310,2,1e+06,2002.68,2914.21,3267.85,0.002,-999,0,-999,0.0912638
257,3,3,27545,0,6.95264e-310,2,1e+06,2037,2959.24,3333.76,0.002,-999,0,-999,0.089875
258,3,3,28044,0,6.95264e-310,2,1e+06,2071.27,3004.14,3399.79,0.002,-999,0,-999,0.0885316
259,3,3,28543,0,6.95264e-310,2,1e+06,2105.5,3048.91,3465.93,0.002,-999,0,-999,0.0872316
260,3,3,29042,0,6.95264e-310,2,1e+06,2139.69,3093.56,3532.18,0.002,-999,0,-999,0.0859726
261,3,3,29541,0,6.95264e-310,2,1e+06,2173.84,3138.08,3598.53,0.002,-999,0,-999,0.0847528
262,3,3,30040,0,6.95264e-310,2,1e+06,2207.95,3182.49,3664.98,0.002,-999,0,-999,0.0835704
263,3,3,30539,0,6.95264e-310,2,1e+06,2242.02,3226.77,3731.54,0.002,-999,0,-999,0.0824235
264,3,3,31038,0,6.95264e-310,2,1e+06,2276.04,3270.94,3798.2,0.002,-999,0,-999,0.0813105
265,3,3,31537,0,6.95264e-310,2,1e+06,2310.03,3314.99,3864.95,0.002,-999,0,-999,0.08023
266,3,3,32036,0,6.95264e-310,2,1e+06,2343.99,3358.5,3912.95,0.002,-999,0,-999,0.0791906
267,3,3,32535,0,6.95264e-310,2,1e+06,2377.9,3401.8,3956.86,0.002,-999,0,-999,0.0781826
268,3,3,33034,0,6.95264e-310,2,1e+06,2411.78,3444.99,4000.59,0.002,-999,0,-999,0.0772025
269,3,3,33533,0,6.95264e-310,2,1e+06,2445.62,3488.07,4044.13,0.002,-999,0,-999,0.076249
270,3,3,34032,0,6.95264e-310,2,1e+06,2479.42,3531.03,4087.49,0.002,-999,0,-999,0.0753212
271,3,3,34531,0,6.95264e-310,2,1e+06,2513.2,3573.89,4130.68,0.002,-999,0,-999,0.0744179
272,3,3,35030,0,6.95264e-310,2,1e+06,2546.93,3616.65,4173.7,0.002,-999,0,-999,0.0735381
273,3,3,35529,0,6.95264e-310,2,1e+06,2580.63,3659.3,4216.54,0.002,-999,0,-999,0.072681
274,3,3,36028,0,6.95264e-310,2,1e+06,2614.3,3701.85,4259.22,0.002,-999,0,-999,0.0718457
275,3,3,36527,0,6.95264e-310,2,1e+06,2647.94,3744.29,4301.73,0.002,-999,0,-999,0.0710312
276,3,3,37026,0,6.95264e-310,2,1e+06,2681.54,3786.64,4344.08,0.002,-999,0,-999,0.0702368
277,3,3,37525,0,6.95264e-310,2,1e+06,2715.12,3828.89,4386.28,0.002,-999,0,-999,0.0694618
278,3,3,38024,0,6.95264e-310,2,1e+06,2748.66,3871.04,4428.32,0.002,-999,0,-999,0.0687054
279,3,3,38523,0,6.95264e-310,2,1e+06,2782.17,3913.1,4470.2,0.002,-999,0,-999,0.0679669
280,3,3,39022,0,6.95264e-310,2,1e+06,2815.64,3955.07,4511.94,0.002,-999,0,-999,0.0672457
281,3,3,39521,0,6.95264e-310,2,1e+06,2849.09,3996.95,4553.52,0.002,-999,0,-999,0.0665412
282,3,3,40020,0,6.95264e-310,2,1e+06,2882.51,4038.73,4594.97,0.002,-999,0,-999,0.0658528
283,3,3,40519,0,6.95264e-310,2,1e+06,2915.9,4080.43,4636.26,0.002,-999,0,-999,0.0651799
284,3,3,41018,0,6.95264e-310,2,1e+06,2949.26,4122.03,4677.42,0.002,-999,0,-999,0.0645219
285,3,3,41517,0,6.95264e-310,2,1e+06,2982.59,4163.55,4718.44,0.002,-999,0,-999,0.0638785
286,3,3,42016,0,6.95264e-310,2,1e+06,3015.9,4204.99,4759.32,0.002,-999,0,-999,0.063249
287,3,3,42515,0,6.95264e-310,2,1e+06,3049.17,4246.34,4800.06,0.002,-999,0,-999,0.0626331
288,3,3,43014,0,6.95264e-310,2,1e+06,3082.42,4287.61,4840.68,0.002,-999,0,-999,0.0620303
289,3,3,43513,0,6.95264e-310,2,1e+06,3115.64,4328.8,4881.16,0.002,-999,0,-999,0.0614401
290,3,3,44012,0,6.95264e-310,2,1e+06,3148.83,4369.9,4921.51,0.002,-999,0,-999,0.0608621
291,3,3,44511,0,6.95264e-310,2,1e+06,3182,4410.93,4961.74,0.002,-999,0,-999,0.060296
292,3,3,45010,0,6.95264e-310,2,1e+06,3215.14,4451.88,5001.84,0.002,-999,0,-999,0.0597414
293,3,3,45509,0,6.95264e-310,2,1e+06,3248.26,4492.75,5041.82,0.002,-999,0,-999,0.059198
294,3,3,46008,0,6.95264e-310,2,1e+06,3281.35,4533.54,5081.68,0.002,-999,0,-999,0.0586653
295,3,3,46507,0,6.95264e-310,2,1e+06,3314.41,4574.26,5121.42,0.002,-999,0,-999,0.0581431
296,3,3,47006,0,6.95264e-310,2,1e+06,3347.45,4614.9,5161.03,0.002,-999,0,-999,0.057631
297,3,3,47505,0,6.95264e-310,2,1e+06,3380.46,4655.47,5200.54,0.002,-999,0,-999,0.0571288
298,3,3,48004,0,6.95264e-310,2,1e+06,3413.45,4695.97,5239.92,0.002,-999,0,-999,0.0566362
299,3,3,48503,0,6.95264e-310,2,1e+06,3446.42,4736.39,5279.19,0.002,-999,0,-999,0.0561528
300,3,3,49002,0,6.95264e-310,2,1e+06,3479.36,4776.74,5318.36,0.002,-999,0,-999,0.0556784
301,3,3,49501,0,6.95264e-310,2,1e+06,3512.28,4817.03,5357.41,0.002,-999,0,-999,0.0552128
302,3,3,50000,0,6.95264e-310,2,1e+06,3545.17,4857.24,5396.35,0.002,-999,0,-999,0.0547557
303,3,3,100,0,6.95264e-310,3,1e+06,10.9955,28.2936,11.9315,0.066872,-999,0,-999,314.3
304,3,3,599,0,6.95264e-310,3,1e+06,58.0437,104.775,63.6037,0.0125446,-999,0,-999,15.9217
305,3,3,1098,0,6.95264e-310,3,1e+06,101.941,170.633,114.813,0.0069494,-999,0,-999,5.41594
306,3,3,1597,0,6.95264e-310,3,1e+06,144.4,240.187,170.683,0.00467464,-999,0,-999,2.58815
307,3,3,2096,0,6.95264e-310,3,1e+06,185.916,309.557,225.003,0.00354611,-999,0,-999,1.52335
308,3,3,2595,0,6.95264e-310,3,1e+06,226.733,378.906,277.891,0.00287121,-999,0,-999,1.00768
309,3,3,3094,0,6.95264e-310,3,1e+06,266.996,447.542,330.663,0.00241299,-999,0,-999,0.716985
310,3,3,3593,0,6.95264e-310,3,1e+06,306.801,510.295,373.638,0.00213545,-999,0,-999,0.556489
311,3,3,4092,0,6.95264e-310,3,1e+06,346.216,571.111,413.952,0.00192748,-999,0,-999,0.448806
312,3,3,4591,0,6.95264e-310,3,1e+06,385.293,630.937,453.233,0.00176043,-999,0,-999,0.37104
313,3,3,5090,0,6.95264e-310,3,1e+06,424.071,689.895,491.618,0.00162298,-999,0,-999,0.312837
314,3,3,5589,0,6.95264e-310,3,1e+06,462.58,748.08,529.211,0.00151007,-999,0,-999,0.268435
315,3,3,6088,0,6.95264e-310,3,1e+06,500.847,807.973,587.996,0.0013653,-999,0,-999,0.224709
316,3,3,6587,0,6.95264e-310,3,1e+06,538.894,867.562,649.662,0.00124965,-999,0,-999,0.191547
317,3,3,7086,0,6.95264e-310,3,1e+06,576.737,926.717,712.585,0.00116331,-999,0,-999,0.166931
318,3,3,7585,0,6.95264e-310,3,1e+06,614.392,985.469,776.699,0.0011019,-999,0,-999,0.148693
319,3,3,8084,0,6.95264e-310,3,1e+06,651.872,1043.85,841.945,0.00106048,-999,0,-999,0.1351
320,3,3,8583,0,6.95264e-310,3,1e+06,689.19,1101.88,908.273,0.00103401,-999,0,-999,0.12479
321,3,3,9082,0,6.95264e-310,3,1e+06,726.354,1159.59,975.634,0.00101787,-999,0,-999,0.116729
322,3,3,9581,0,6.95264e-310,3,1e+06,763.375,1216.99,1043.99,0.001,-999,0,-999,0.109271
323,3,3,10080,0,6.95264e-310,3,1e+06,800.26,1273.44,1111.76,0.001,-999,0,-999,0.104426
324,3,3,10579,0,6.95264e-310,3,1e+06,837.015,1326.11,1172.01,0.001,-999,0,-999,0.100278
325,3,3,11078,0,6.95264e-310,3,1e+06,873.649,1378.39,1232.53,0.001,-999,0,-999,0.0964757
326,3,3,11577,0,6.95264e-310,3,1e+06,910.166,1430.28,1293.31,0.001,-999,0,-999,0.0929754
327,3,3,12076,0,6.95264e-310,3,1e+06,946.573,1481.81,1354.32,0.001,-999,0,-999,0.0897419
328,3,3,12575,0,6.95264e-310,3,1e+06,982.873,1533,1415.57,0.001,-999,0,-999,0.0867452
329,3,3,13074,0,6.95264e-310,3,1e+06,1019.07,1583.87,1477.05,0.001,-999,0,-999,0.0839594
330,3,3,13573,0,6.95264e-310,3,1e+06,1055.17,1634.42,1538.74,0.001,-999,0,-999,0.0813626
331,3,3,14072,0,6.95264e-310,3,1e+06,1091.18,1684.68,1600.64,0.001,-999,0,-999,0.0789355
332,3,3,14571,0,6.95264e-310,3,1e+06,1127.1,1734.64,1662.75,0.001,-999,0,-999,0.0766617
333,3,3,15070,0,6.95264e-310,3,1e+06,1162.93,1784.34,1725.05,0.001,-999,0,-999,0.0745268
334,3,3,15569,0,6.95264e-310,3,1e+06,1198.68,1833.76,1787.54,0.001,-999,0,-999,0.0725179
335,3,3,16068,0,6.95264e-310,3,1e+06,1234.34,1882.94,1850.22,0.001,-999,0,-999,0.0706241
336,3,3,16567,0,6.95264e-310,3,1e+06,1269.93,1931.86,1913.08,0.001,-999,0,-999,0.0688355
337,3,3,17066,0,6.95264e-310,3,1e+06,1305.44,1980.55,1976.11,0.001,-999,0,-999,0.0671432
338,3,3,17565,0,6.95264e-310,3,1e+06,1340.88,2029.02,2039.32,0.001,-999,0,-999,0.0655396
339,3,3,18064,0,6.95264e-310,3,1e+06,1376.25,2077.26,2102.69,0.001,-999,0,-999,0.0640175
340,3,3,18563,0,6.95264e-310,3,1e+06,1411.55,2125.28,2166.22,0.001,-999,0,-999,0.0625709
341,3,3,19062,0,6.95264e-310,3,1e+06,1446.78,2173.1,2229.91,0.001,-999,0,-999,0.0611941
342,3,3,19561,0,6.95264e-310,3,1e+06,1481.95,2220.71,2293.75,0.001,-999,0,-999,0.059882
343,3,3,20060,0,6.95264e-310,3,1e+06,1517.05,2268.14,2357.75,0.001,-999,0,-999,0.05863
344,3,3,20559,0,6.95264e-310,3,1e+06,1552.1,2315.37,2421.89,0.001,-999,0,-999,0.057434
345,3,3,21058,0,6.95264e-310,3,1e+06,1587.08,2362.41,2486.18,0.001,-999,0,-999,0.0562902
346,3,3,21557,0,6.95264e-310,3,1e+06,1622,2409.28,2550.61,0.001,-999,0,-999,0.0551952
347,3,3,22056,0,6.95264e-310,3,1e+06,1656.87,2455.97,2615.17,0.001,-999,0,-999,0.0541459
348,3,3,22555,0,6.95264e-310,3,1e+06,1691.68,2502.5,2679.87,0.001,-999,0,-999,0.0531393
349,3,3,23054,0,6.95264e-310,3,1e+06,1726.44,2548.85,2744.71,0.001,-999,0,-999,0.0521728
350,3,3,23553,0,6.95264e-310,3,1e+06,1761.14,2595.05,2809.67,0.001,-999,0,-999,0.051244
351,3,3,24052,0,6.95264e-310,3,1e+06,1795.79,2641.09,2874.76,0.001,-999,0,-999,0.0503508
352,3,3,24551,0,6.95264e-310,3,1e+06,1830.4,2686.97,2939.97,0.001,-999,0,-999,0.049491
353,3,3,25050,0,6.95264e-310,3,1e+06,1864.95,2732.7,3005.31,0.001,-999,0,-999,0.0486627
354,3,3,25549,0,6.95264e-310,3,1e+06,1899.45,2778.29,3070.77,0.001,-999,0,-999,0.0478642
355,3,3,26048,0,6.95264e-310,3,1e+06,1933.91,2823.74,3136.35,0.001,-999,0,-999,0.0470939
356,3,3,26547,0,6.95264e-310,3,1e+06,1968.32,2869.04,3202.04,0.001,-999,0,-999,0.0463503
357,3,3,27046,0,6.95264e-310,3,1e+06,2002.68,2914.21,3267.85,0.001,-999,0,-999,0.0456319
358,3,3,27545,0,6.95264e-310,3,1e+06,2037,2959.24,3333.76,0.001,-999,0,-999,0.0449375
359,3,3,28044,0,6.95264e-310,3,1e+06,2071.27,3004.14,3399.79,0.001,-999,0,-999,0.0442658
360,3,3,28543,0,6.95264e-310,3,1e+06,2105.5,3048.91,3465.93,0.001,-999,0,-999,0.0436158
361,3,3,29042,0,6.95264e-310,3,1e+06,2139.69,3093.56,3532.18,0.001,-999,0,-999,0.0429863
362,3,3,29541,0,6.95264e-310,3,1e+06,2173.84,3138.08,3598.53,0.001,-999,0,-999,0.0423764
363,3,3,30040,0,6.95264e-310,3,1e+06,2207.95,3182.49,3664.98,0.001,-999,0,-999,0.0417852
364,3,3,30539,0,6.95264e-310,3,1e+06,2242.02,3226.77,3731.54,0.001,-999,0,-999,0.0412117
365,3,3,31038,0,6.95264e-310,3,1e+06,2276.04,3270.94,3798.2,0.001,-999,0,-999,0.0406553
366,3,3,31537,0,6.95264e-310,3,1e+06,2310.03,3314.99,3864.95,0.001,-999,0,-999,0.040115
367,3,3,32036,0,6.95264e-310,3,1e+06,2343.99,3358.5,3912.95,0.001,-999,0,-999,0.0395953
368,3,3,32535,0,6.95264e-310,3,1e+06,2377.9,3401.8,3956.86,0.001,-999,0,-999,0.0390913
369,3,3,33034,0,6.95264e-310,3,1e+06,2411.78,3444.99,4000.59,0.001,-999,0,-999,0.0386012
370,3,3,33533,0,6.95264e-310,3,1e+06,2445.62,3488.07,4044.13,0.001,-999,0,-999,0.0381245
371,3,3,34032,0,6.95264e-310,3,1e+06,2479.42,3531.03,4087.49,0.001,-999,0,-999,0.0376606
372,3,3,34531,0,6.95264e-310,3,1e+06,2513.2,3573.89,4130.68,0.001,-999,0,-999,0.0372089
373,3,3,35030,0,6.95264e-310,3,1e+06,2546.93,3616.65,4173.7,0.001,-999,0,-999,0.0367691
374,3,3,35529,0,6.95264e-310,3,1e+06,2580.63,3659.3,4216.54,0.001,-999,0,-999,0.0363405
375,3,3,36028,0,6.95264e-310,3,1e+06,2614.3,3701.85,4259.22,0.001,-999,0,-999,0.0359228
376,3,3,36527,0,6.95264e-310,3,1e+06,2647.94,3744.29,4301.73,0.001,-999,0,-999,0.0355156
377,3,3,37026,0,6.95264e-310,3,1e+06,2681.54,3786.64,4344.08,0.001,-999,0,-999,0.0351184
378,3,3,37525,0,6.95264e-310,3,1e+06,2715.12,3828.89,4386.28,0.001,-999,0,-999,0.0347309
379,3,3,38024,0,6.95264e-310,3,1e+06,2748.66,3871.04,4428.32,0.001,-999,0,-999,0.0343527
380,3,3,38523,0,6.95264e-310,3,1e+06,2782.17,3913.1,4470.2,0.001,-999,0,-999,0.0339834
381,3,3,39022,0,6.95264e-310,3,1e+06,2815.64,3955.07,4511.94,0.001,-999,0,-999,0.0336229
382,3,3,39521,0,6.95264e-310,3,1e+06,2849.09,3996.95,4553.52,0.001,-999,0,-999,0.0332706
383,3,3,40020,0,6.95264e-310,3,1e+06,2882.51,4038.73,4594.97,0.001,-999,0,-999,0.0329264
384,3,3,40519,0,6.95264e-310,3,1e+06,2915.9,4080.43,4636.26,0.001,-999,0,-999,0.0325899
385,3,3,41018,0,6.95264e-310,3,1e+06,2949.26,4122.03,4677.42,0.001,-999,0,-999,0.032261
386,3,3,41517,0,6.95264e-310,3,1e+06,2982.59,4163.55,4718.44,0.001,-999,0,-999,0.0319392
387,3,3,42016,0,6.95264e-310,3,1e+06,3015.9,4204.99,4759.32,0.001,-999,0,-999,0.0316245
388,3,3,42515,0,6.95264e-310,3,1e+06,3049.17,4246.34,4800.06,0.001,-999,0,-999,0.0313166
389,3,3,43014,0,6.95264e-310,3,1e+06,3082.42,4287.61,4840.68,0.001,-999,0,-999,0.0310151
390,3,3,43513,0,6.95264e-310,3,1e+06,3115.64,4328.8,4881.16,0.001,-999,0,-999,0.03072
391,3,3,44012,0,6.95264e-310,3,1e+06,3148.83,4369.9,4921.51,0.001,-999,0,-999,0.0304311
392,3,3,44511,0,6.95264e-310,3,1e+06,3182,4410.93,4961.74,0.001,-999,0,-999,0.030148
393,3,3,45010,0,6.95264e-310,3,1e+06,3215.14,4451.88,5001.84,0.001,-999,0,-999,0.0298707
394,3,3,45509,0,6.95264e-310,3,1e+06,3248.26,4492.75,5041.82,0.001,-999,0,-999,0.029599
395,3,3,46008,0,6.95264e-310,3,1e+06,3281.35,4533.54,5081.68,0.001,-999,0,-999,0.0293327
396,3,3,46507,0,6.95264e-310,3,1e+06,3314.41,4574.26,5121.42,0.001,-999,0,-999,0.0290716
397,3,3,47006,0,6.95264e-310,3,1e+06,3347.45,4614.9,5161.03,0.001,-999,0,-999,0.0288155
398,3,3,47505,0,6.95264e-310,3,1e+06,3380.46,4655.47,5200.54,0.001,-999,0,-999,0.0285644
399,3,3,48004,0,6.95264e-310,3,1e+06,3413.45,4695.97,5239.92,0.001,-999,0,-999,0.0283181
400,3,3,48503,0,6.95264e-310,3,1e+06,3446.42,4736.39,5279.19,0.001,-999,0,-999,0.0280764
401,3,3,49002,0,6.95264e-310,3,1e+06,3479.36,4776.74,5318.36,0.001,-999,0,-999,0.0278392
402,3,3,49501,0,6.95264e-310,3,1e+06,3512.28,4817.03,5357.41,0.001,-999,0,-999,0.0276064
403,3,3,50000,0,6.95264e-310,3,1e+06,3545.17,4857.24,5396.35,0.001,-999,0,-999,0.0273778
404,3,3,100,0,6.95264e-310,4,1e+06,10.9955,28.2936,11.9315,0.066872,-999,0,-999,314.3
405,3,3,599,0,6.95264e-310,4,1e+06,58.0437,104.775,63.6037,0.0125446,-999,0,-999,15.9217
406,3,3,1098,0,6.95264e-310,4,1e+06,101.941,170.633,114.813,0.0069494,-999,0,-999,5.41594
407,3,3,1597,0,6.95264e-310,4,1e+06,144.4,240.187,170.683,0.00467464,-999,0,-999,2.58815
408,3,3,2096,0,6.95264e-310,4,1e+06,185.916,309.557,225.003,0.00354611,-999,0,-999,1.52335
409,3,3,2595,0,6.95264e-310,4,1e+06,226.733,378.906,277.891,0.00287121,-999,0,-999,1.00768
410,3,3,3094,0,6.95264e-310,4,1e+06,266.996,447.542,330.663,0.00241299,-999,0,-999,0.716985
411,3,3,3593,0,6.95264e-310,4,1e+06,306.801,510.295,373.638,0.00213545,-999,0,-999,0.556489
412,3,3,4092,0,6.95264e-310,4,1e+06,346.216,571.111,413.952,0.00192748,-999,0,-999,0.448806
413,3,3,4591,0,6.95264e-310,4,1e+06,385.293,630.937,453.233,0.00176043,-999,0,-999,0.37104
414,3,3,5090,0,6.95264e-310,4,1e+06,424.071,689.895,491.618,0.00162298,-999,0,-999,0.312837
415,3,3,5589,0,6.95264e-310,4,1e+06,462.58,748.08,529.211,0.00150769,-999,0,-999,0.268011
416,3,3,6088,0,6.95264e-310,4,1e+06,500.847,807.973,587.996,0.00135696,-999,0,-999,0.223336
417,3,3,6587,0,6.95264e-310,4,1e+06,538.894,867.562,649.662,0.00122815,-999,0,-999,0.188252
418,3,3,7086,0,6.95264e-310,4,1e+06,576.737,926.717,712.585,0.0011197,-999,0,-999,0.160674
419,3,3,7585,0,6.95264e-310,4,1e+06,614.392,985.469,776.699,0.00102728,-999,0,-999,0.138622
420,3,3,8084,0,6.95264e-310,4,1e+06,651.872,1043.85,841.945,0.000947668,-999,0,-999,0.120728
421,3,3,8583,0,6.95264e-310,4,1e+06,689.19,1101.88,908.273,0.000878464,-999,0,-999,0.106018
422,3,3,9082,0,6.95264e-310,4,1e+06,726.354,1159.59,975.634,0.000817812,-999,0,-999,0.0937862
423,3,3,9581,0,6.95264e-310,4,1e+06,763.375,1216.99,1043.99,0.000764267,-999,0,-999,0.0835118
424,3,3,10080,0,6.95264e-310,4,1e+06,800.26,1273.44,1111.76,0.00071768,-999,0,-999,0.0749445
425,3,3,10579,0,6.95264e-310,4,1e+06,837.015,1326.11,1172.01,0.000680781,-999,0,-999,0.0682677
426,3,3,11078,0,6.95264e-310,4,1e+06,873.649,1378.39,1232.53,0.000647353,-999,0,-999,0.0624538
427,3,3,11577,0,6.95264e-310,4,1e+06,910.166,1430.28,1293.31,0.000616933,-999,0,-999,0.0573596
428,3,3,12076,0,6.95264e-310,4,1e+06,946.573,1481.81,1354.32,0.000589139,-999,0,-999,0.0528705
429,3,3,12575,0,6.95264e-310,4,1e+06,982.873,1533,1415.57,0.000563648,-999,0,-999,0.0488937
430,3,3,13074,0,6.95264e-310,4,1e+06,1019.07,1583.87,1477.05,0.000540189,-999,0,-999,0.0453539
431,3,3,13573,0,6.95264e-310,4,1e+06,1055.17,1634.42,1538.74,0.000518531,-999,0,-999,0.042189
432,3,3,14072,0,6.95264e-310,4,1e+06,1091.18,1684.68,1600.64,0.000498478,-999,0,-999,0.0393476
433,3,3,14571,0,6.95264e-310,4,1e+06,1127.1,1734.64,1662.75,0.00047986,-999,0,-999,0.0367869
434,3,3,15070,0,6.95264e-310,4,1e+06,1162.93,1784.34,1725.05,0.000462529,-999,0,-999,0.0344708
435,3,3,15569,0,6.95264e-310,4,1e+06,1198.68,1833.76,1787.54,0.000446359,-999,0,-999,0.032369
436,3,3,16068,0,6.95264e-310,4,1e+06,1234.34,1882.94,1850.22,0.000431238,-999,0,-999,0.0304558
437,3,3,16567,0,6.95264e-310,4,1e+06,1269.93,1931.86,1913.08,0.000417069,-999,0,-999,0.0287091
438,3,3,17066,0,6.95264e-310,4,1e+06,1305.44,1980.55,1976.11,0.000403765,-999,0,-999,0.0271101
439,3,3,17565,0,6.95264e-310,4,1e+06,1340.88,2029.02,2039.32,0.000391251,-999,0,-999,0.0256424
440,3,3,18064,0,6.95264e-310,4,1e+06,1376.25,2077.26,2102.69,0.00037946,-999,0,-999,0.0242921
441,3,3,18563,0,6.95264e-310,4,1e+06,1411.55,2125.28,2166.22,0.000368331,-999,0,-999,0.0230468
442,3,3,19062,0,6.95264e-310,4,1e+06,1446.78,2173.1,2229.91,0.00035781,-999,0,-999,0.0218959
443,3,3,19561,0,6.95264e-310,4,1e+06,1481.95,2220.71,2293.75,0.000347851,-999,0,-999,0.02083
444,3,3,20060,0,6.95264e-310,4,1e+06,1517.05,2268.14,2357.75,0.00033841,-999,0,-999,0.0198409
445,3,3,20559,0,6.95264e-310,4,1e+06,1552.1,2315.37,2421.89,0.000329447,-999,0,-999,0.0189215
446,3,3,21058,0,6.95264e-310,4,1e+06,1587.08,2362.41,2486.18,0.000320928,-999,0,-999,0.0180651
447,3,3,21557,0,6.95264e-310,4,1e+06,1622,2409.28,2550.61,0.000312822,-999,0,-999,0.0172663
448,3,3,22056,0,6.95264e-310,4,1e+06,1656.87,2455.97,2615.17,0.000305098,-999,0,-999,0.0165198
449,3,3,22555,0,6.95264e-310,4,1e+06,1691.68,2502.5,2679.87,0.000297732,-999,0,-999,0.0158213
450,3,3,23054,0,6.95264e-310,4,1e+06,1726.44,2548.85,2744.71,0.0002907,-999,0,-999,0.0151666
451,3,3,23553,0,6.95264e-310,4,1e+06,1761.14,2595.05,2809.67,0.000283978,-999,0,-999,0.0145522
452,3,3,24052,0,6.95264e-310,4,1e+06,1795.79,2641.09,2874.76,0.000277548,-999,0,-999,0.0139748
453,3,3,24551,0,6.95264e-310,4,1e+06,1830.4,2686.97,2939.97,0.000271392,-999,0,-999,0.0134314
454,3,3,25050,0,6.95264e-310,4,1e+06,1864.95,2732.7,3005.31,0.000265491,-999,0,-999,0.0129195
455,3,3,25549,0,6.95264e-310,4,1e+06,1899.45,2778.29,3070.77,0.000259832,-999,0,-999,0.0124367
456,3,3,26048,0,6.95264e-310,4,1e+06,1933.91,2823.74,3136.35,0.000254399,-999,0,-999,0.0119807
457,3,3,26547,0,6.95264e-310,4,1e+06,1968.32,2869.04,3202.04,0.00024918,-999,0,-999,0.0115496
458,3,3,27046,0,6.95264e-310,4,1e+06,2002.68,2914.21,3267.85,0.000244162,-999,0,-999,0.0111416
459,3,3,27545,0,6.95264e-310,4,1e+06,2037,2959.24,3333.76,0.000239334,-999,0,-999,0.0107551
460,3,3,28044,0,6.95264e-310,4,1e+06,2071.27,3004.14,3399.79,0.000234686,-999,0,-999,0.0103886
461,3,3,28543,0,6.95264e-310,4,1e+06,2105.5,3048.91,3465.93,0.000230208,-999,0,-999,0.0100407
462,3,3,29042,0,6.95264e-310,4,1e+06,2139.69,3093.56,3532.18,0.00022589,-999,0,-999,0.00971019
463,3,3,29541,0,6.95264e-310,4,1e+06,2173.84,3138.08,3598.53,0.000221725,-999,0,-999,0.00939592
464,3,3,30040,0,6.95264e-310,4,1e+06,2207.95,3182.49,3664.98,0.000217705,-999,0,-999,0.00909684
465,3,3,30539,0,6.95264e-310,4,1e+06,2242.02,3226.77,3731.54,0.000213822,-999,0,-999,0.00881197
466,3,3,31038,0,6.95264e-310,4,1e+06,2276.04,3270.94,3798.2,0.000210069,-999,0,-999,0.00854042
467,3,3,31537,0,6.95264e-310,4,1e+06,2310.03,3314.99,3864.95,0.000206441,-999,0,-999,0.00828138
468,3,3,32036,0,6.95264e-310,4,1e+06,2343.99,3358.5,3912.95,0.000203909,-999,0,-999,0.00807384
469,3,3,32535,0,6.95264e-310,4,1e+06,2377.9,3401.8,3956.86,0.000201646,-999,0,-999,0.0078826
470,3,3,33034,0,6.95264e-310,4,1e+06,2411.78,3444.99,4000.59,0.000199442,-999,0,-999,0.0076987
471,3,3,33533,0,6.95264e-310,4,1e+06,2445.62,3488.07,4044.13,0.000197294,-999,0,-999,0.00752175
472,3,3,34032,0,6.95264e-310,4,1e+06,2479.42,3531.03,4087.49,0.000195201,-999,0,-999,0.0073514
473,3,3,34531,0,6.95264e-310,4,1e+06,2513.2,3573.89,4130.68,0.000193161,-999,0,-999,0.0071873
474,3,3,35030,0,6.95264e-310,4,1e+06,2546.93,3616.65,4173.7,0.00019117,-999,0,-999,0.00702913
475,3,3,35529,0,6.95264e-310,4,1e+06,2580.63,3659.3,4216.54,0.000189227,-999,0,-999,0.00687662
476,3,3,36028,0,6.95264e-310,4,1e+06,2614.3,3701.85,4259.22,0.000187331,-999,0,-999,0.00672947
