,istab,U,zi,stab,imet,Q_mg,zplume,dur,sig_x0,sig_y0,sig_z0,title,isrc,y,z,t,iloc,icurve,x,sig_x,sig_y,sig_z,zfunc,yfunc,qyz,cpeak,conc,dinf,dose
20,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,10080.0,800.2596337751518,1273.4440569208243,1111.755715323558,0.01,0.00031327821448715336,3.132782144871534,0.0015617422148111201,0.0,1.044260714957178,1.0442607149571779
21,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,10579.0,837.0155334221263,1326.1146922739697,1172.0132878622987,0.01,0.0003008354275280233,3.008354275280233,0.0014338559643318198,0.0,1.0027847584267444,1.0027847584267442
22,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,11078.0,873.6491880167757,1378.3861715749567,1232.5341747593404,0.01,0.0002894270768442182,2.8942707684421825,0.0013216368724414814,0.0,0.9647569228140608,0.9647569228140608
23,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,11577.0,910.1664874570645,1430.2793117681651,1293.3075813186178,0.01,0.0002789261349996353,2.7892613499963534,0.0012225832294837336,0.0,0.9297537833321178,0.9297537833321178
24,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,12076.0,946.5727962714363,1481.8129955129946,1354.3236030607559,0.01,0.00026922579408430775,2.6922579408430773,0.0011346782060286569,0.0,0.8974193136143591,0.8974193136143591
25,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,12575.0,982.8730202612746,1533.0044233063202,1415.5731184283359,0.01,0.00026023557031949757,2.6023557031949758,0.001056280615345712,0.0,0.8674519010649919,0.8674519010649919
26,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,13074.0,1019.0716623786708,1583.8693240497337,1477.0476981835334,0.01,0.0002518782795675294,2.5187827956752944,0.000986043464300759,0.0,0.8395942652250982,0.8395942652250981
27,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,13573.0,1055.1728699232924,1634.422132234899,1538.7395283606681,0.01,0.00024408766409441692,2.440876640944169,0.0009228524738203758,0.0,0.8136255469813897,0.8136255469813897
28,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,14072.0,1091.180474676865,1684.67613807131,1600.6413443201136,0.01,0.0002368065121751882,2.368065121751882,0.0008657791462870116,0.0,0.7893550405839607,0.7893550405839607
29,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,14571.0,1127.0980272452664,1734.643615500888,1662.7463739656955,0.01,0.0002299851547813387,2.299851547813387,0.0008140445630198762,0.0,0.7666171826044623,0.7666171826044623
30,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,15070.0,1162.9288266141057,1784.3359320018849,1725.0482885810184,0.01,0.0002235802537215348,2.2358025372153483,0.0007669911883781841,0.0,0.7452675124051161,0.745267512405116
31,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,15569.0,1198.675945721463,1833.7636432895392,1787.5411600432071,0.01,0.0002175538171788491,2.175538171788491,0.0007240607125316772,0.0,0.7251793905961637,0.7251793905961637
32,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,16068.0,1234.3422536950225,1882.9365754080532,1850.2194234082824,0.01,0.00021187239422282585,2.1187239422282587,0.0006847764941396038,0.0,0.7062413140760863,0.7062413140760861
33,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,16567.0,1269.9304352788108,1931.8638962318128,1913.0778440474132,0.01,0.00020650641133652714,2.0650641133652714,0.0006487295395674421,0.0,0.6883547044550905,0.6883547044550904
34,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,17066.0,1305.4430078787732,1980.554178019826,1976.1114886597934,0.01,0.00020142962249096281,2.014296224909628,0.0006155672247042036,0.0,0.671432074969876,0.671432074969876
35,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,17565.0,1340.8823365800963,2029.015452371463,2039.3156996044675,0.01,0.00019661865065401983,1.9661865065401984,0.0005849841609624471,0.0,0.6553955021800661,0.6553955021800661
36,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,18064.0,1376.250647428481,2077.2552586961183,2102.68607208748,0.01,0.000192052603420461,1.92052603420461,0.0005567147503890441,0.0,0.64017534473487,0.6401753447348699
37,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,18563.0,1411.5500392184279,2125.2806871200974,2166.218433816335,0.01,0.0001877127491061085,1.8771274910610851,0.0005305270809264223,0.0,0.6257091636870283,0.6257091636870283
38,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,19062.0,1446.782493992054,2173.0984166014987,2229.9088267956763,0.01,0.0001835822424579082,1.835822424579082,0.0005062178921261461,0.0,0.6119408081930273,0.6119408081930273
39,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,19561.0,1481.9498864195025,2220.714748899516,2293.753490988502,0.01,0.0001796458913055493,1.796458913055493,0.0004836084013295458,0.0,0.5988196376851643,0.5988196376851643
40,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,20060.0,1517.053992205655,2268.135638943331,2357.7488496089904,0.01,0.00017588995717526408,1.7588995717526408,0.0004625408256774675,0.0,0.5862998572508803,0.5862998572508802
41,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,20559.0,1552.0964956458683,2315.366722062109,2421.8914958473338,0.01,0.00017230198421705188,1.723019842170519,0.00044287547001153703,0.0,0.574339947390173,0.5743399473901729
42,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,21058.0,1587.0789964354642,2362.413338468809,2486.1781808556952,0.01,0.00016887065184791327,1.6887065184791328,0.00042448827747322787,0.0,0.5629021728263776,0.5629021728263776
43,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,21557.0,1622.003015822638,2409.2805553332423,2550.605802848445,0.01,0.0001655856473495062,1.6558564734950618,0.0004072687603595852,0.0,0.5519521578316873,0.5519521578316873
44,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,22056.0,1656.8700021817976,2455.973186731989,2615.1713971898107,0.01,0.0001624375553270109,1.624375553270109,0.0003911182450020674,0.0,0.541458517756703,0.541458517756703
45,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,22555.0,1691.6813360738079,2502.4958117227543,2679.8721273591746,0.01,0.00015941776147341286,1.5941776147341287,0.0003759483771707238,0.0,0.5313925382447096,0.5313925382447096
46,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,23054.0,1726.4383348507065,2548.852790757082,2744.7052766985503,0.01,0.0001565183685178364,1.5651836851783643,0.0003616798445721325,0.0,0.5217278950594547,0.5217278950594547
47,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,23553.0,1761.1422568548637,2595.048280616805,2809.6682408590914,0.01,0.00015373212258949185,1.5373212258949185,0.0003482412810100367,0.0,0.5124404086316395,0.5124404086316394
48,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,24052.0,1795.7943052560934,2641.0862480354112,2874.758520873709,0.01,0.00015105234851689846,1.5105234851689846,0.00033556832317011806,0.0,0.5035078283896616,0.5035078283896615
49,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,24551.0,1830.3956315649023,2686.970482145063,2939.973716792165,0.01,0.0001484728928182899,1.484728928182899,0.000323602796123838,0.0,0.494909642727633,0.494909642727633
50,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,25050.0,1864.9473388550978,2732.7046058721867,3005.3115218222133,0.01,0.00014598807333370884,1.4598807333370887,0.0003122920077888944,0.0,0.4866269111123629,0.4866269111123629
51,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,25549.0,1899.4504847252517,2778.292086389717,3070.7697169274807,0.01,0.000143592634610223,1.43592634610223,0.0003015881359420545,0.0,0.47864211536741,0.47864211536740997
52,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,26048.0,1933.906084024749,2823.7362447208975,3136.346165838088,0.01,0.00014128170828535183,1.4128170828535185,0.0002914476941148449,0.0,0.4709390276178395,0.47093902761783946
53,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,26547.0,1968.3151113673682,2869.0402645784593,3202.0388104352337,0.01,0.00013905077782519314,1.3905077782519315,0.0002818310649387782,0.0,0.4635025927506438,0.4635025927506438
54,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,27046.0,2002.6785034525985,2914.207200513275,3267.8456664751857,0.01,0.00013689564706695104,1.3689564706695103,0.00027270209134299924,0.0,0.45631882355650344,0.45631882355650344
55,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,27545.0,2036.9971612126794,2959.239985438144,3333.764819621925,0.01,0.0001348124120938321,1.3481241209383208,0.0002640277175207891,0.0,0.44937470697944026,0.44937470697944026
56,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,28044.0,2071.271951801365,3004.1414375850914,3399.794421760903,0.01,0.00013279743603620954,1.3279743603620955,0.00025577767283370943,0.0,0.4426581201206985,0.4426581201206985
57,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,28543.0,2105.503710438705,3048.9142669481125,3465.932687569432,0.01,0.00013084732644869153,1.3084732644869153,0.00024792419286212103,0.0,0.43615775482897173,0.43615775482897173
58,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,29042.0,2139.6932421245915,3093.5610812578266,3532.1778913216167,0.01,0.0001289589149599803,1.2895891495998029,0.00024044177267739988,0.0,0.42986304986660095,0.42986304986660095
59,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,29541.0,2173.84132323249,3138.0843915293444,3598.5283639080044,0.01,0.00012712923893261146,1.2712923893261145,0.000233306948135747,0.0,0.42376412977537153,0.4237641297753715
60,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,30040.0,2207.9487029936404,3182.4866172207294,3664.982490052184,0.01,0.00012535552490392863,1.2535552490392863,0.00022649810160121244,0.0,0.4178517496797621,0.4178517496797621
61,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,30539.0,2242.016104880912,3226.770091035172,3731.538705708217,0.01,0.00012363517360899085,1.2363517360899086,0.0002199952890169704,0.0,0.41211724536330285,0.41211724536330285
62,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,31038.0,2276.0442279006706,3270.937063397099,3798.195495624423,0.01,0.00012196574641124492,1.2196574641124494,0.0002137800856754194,0.0,0.4065524880374831,0.4065524880374831
63,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,31537.0,2310.03374780012,3314.9897066291073,3864.9513910603614,0.01,0.00012034495298843706,1.2034495298843706,0.00020783544840300103,0.0,0.4011498432947902,0.4011498432947902
64,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,32036.0,2343.9853181969106,3358.497099570461,3912.9455672114264,0.01,0.0001187859535303621,1.187859535303621,0.00020217165531358629,0.0,0.3959531784345403,0.3959531784345403
65,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,32535.0,2377.899571637157,3401.799485197318,3956.859364311483,0.01,0.00011727389640024372,1.1727389640024373,0.0001967514365178312,0.0,0.3909129880008124,0.3909129880008124
66,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,33034.0,2411.7771205874033,3444.988352566888,4000.5863494631108,0.01,0.00011580366595555473,1.1580366595555474,0.00019155575438870867,0.0,0.38601221985184914,0.3860122198518491
67,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,33533.0,2445.618558365635,3488.0657074738824,4044.1301216364745,0.01,0.00011437349919946136,1.1437349919946136,0.00018657212275416016,0.0,0.3812449973315379,0.3812449973315378
68,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,34032.0,2479.4244600159113,3531.0334909842704,4087.494158043486,0.01,0.00011298173223789733,1.1298173223789734,0.0001817889217016177,0.0,0.37660577412632446,0.37660577412632446
69,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,34531.0,2513.195383130797,3573.893582441636,4130.681819978836,0.01,0.00011162679335540838,1.116267933554084,0.0001771953258947574,0.0,0.3720893111846946,0.3720893111846946
70,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,35030.0,2546.931868625464,3616.647802292526,4173.696358300547,0.01,0.00011030719666663438,1.1030719666663438,0.0001727812397534836,0.0,0.36769065555544794,0.3676906555554479
71,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,35529.0,2580.6344414668743,3659.2979147441065,4216.54091857721,0.01,0.00010902153628815177,1.0902153628815177,0.0001685372387533529,0.0,0.36340512096050587,0.36340512096050587
72,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,36028.0,2614.303611361339,3701.8456302662685,4259.218545926466,0.01,0.00010776848098140099,1.07768480981401,0.0001644545161903774,0.0,0.35922826993800333,0.3592282699380033
73,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,36527.0,2647.9398734032784,3744.292607949335,4301.732189567321,0.01,0.00010654676922269823,1.0654676922269823,0.0001605248348350046,0.0,0.3551558974089941,0.3551558974089941
74,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,37026.0,2681.543708687972,3786.6404577276066,4344.084707106932,0.01,0.00010535520466097835,1.0535520466097834,0.00015674048296671303,0.0,0.35118401553659445,0.35118401553659445
75,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,37525.0,2715.1155848906474,3828.890742477947,4386.278868580588,0.01,0.00010419265192802259,1.0419265192802258,0.0001530942343396117,0.0,0.34730883976007526,0.34730883976007526
76,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,38024.0,2748.6559568142557,3871.044980002152,4428.3173602623165,0.01,0.00010305803276954196,1.0305803276954197,0.0001495793116808216,0.0,0.34352677589847325,0.34352677589847325
77,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,38523.0,2782.1652669080217,3913.104644900884,4470.202788261912,0.01,0.00010195032246870506,1.0195032246870506,0.00014618935336838581,0.0,0.33983440822901684,0.33983440822901684
78,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,39022.0,2815.6439457586166,3955.071170346474,4511.937681922976,0.01,0.00010086854653654295,1.0086854653654296,0.00014291838297482055,0.0,0.3362284884551432,0.3362284884551432
79,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,39521.0,2849.0924125557976,3996.945949761226,4553.524497035319,0.01,9.981177764619638e-05,0.9981177764619638,0.00013976078139695826,0.0,0.33270592548732125,0.33270592548732125
80,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,40020.0,2882.51107553411,4038.7303384074467,4594.965618874228,0.01,9.877913279021835e-05,0.9877913279021836,0.000136711261323094,0.0,0.32926377596739453,0.32926377596739453
81,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,40519.0,2915.9003323921943,4080.4256548948215,4636.263365077801,0.01,9.776977064215523e-05,0.9776977064215523,0.000133764843815177,0.0,0.32589923547385075,0.32589923547385075
82,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,41018.0,2949.260570691068,4122.033182610498,4677.419988372945,0.01,9.678288910541499e-05,0.9678288910541499,0.00013091683680735607,0.0,0.3226096303513833,0.3226096303513833
83,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,41517.0,2982.5921682326803,4163.554171076572,4718.43767915978,0.01,9.581772303403898e-05,0.9581772303403898,0.00012816281534301375,0.0,0.31939241011346325,0.31939241011346325
84,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,42016.0,3015.895493419974,4204.989837239659,4759.318567963294,0.01,9.48735421114159e-05,0.948735421114159,0.00012549860339082711,0.0,0.31624514037138635,0.3162451403713863
85,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,42515.0,3049.1709055995343,4246.341366696623,4800.064727760663,0.01,9.394964887426934e-05,0.9394964887426934,0.00012292025709672517,0.0,0.31316549624756446,0.31316549624756446
86,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,43014.0,3082.418755387868,4287.609914860308,4840.678176191922,0.01,9.304537687039806e-05,0.9304537687039806,0.00012042404934308306,0.0,0.31015125623466017,0.31015125623466017
87,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,43513.0,3115.6393849822807,4328.796608068982,4881.16087766104,0.01,9.216008893968236e-05,0.9216008893968235,0.00011800645549935759,0.0,0.3072002964656078,0.3072002964656078
88,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,44012.0,3148.8331284572578,4369.902544642669,4921.514745334077,0.01,9.129317560880629e-05,0.9129317560880628,0.00011566414025982263,0.0,0.30431058536268757,0.30431058536268757
89,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,44511.0,3182.0003120471597,4410.928795889678,4961.741643040631,0.01,9.044405359097767e-05,0.9044405359097768,0.0001133939454742557,0.0,0.30148017863659227,0.30148017863659227
90,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,45010.0,3215.1412544160225,4451.876407066011,5001.843387084145,0.01,8.961216438269315e-05,0.8961216438269315,0.00011119287888653922,0.0,0.29870721460897715,0.29870721460897715
91,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,45509.0,3248.2562669151857,4492.746398290495,5041.821747966517,0.01,8.879697295027194e-05,0.8879697295027194,0.00010905810370426291,0.0,0.2959899098342398,0.2959899098342398
92,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,46008.0,3281.345653829421,4533.539765418053,5081.6784520319625,0.01,8.799796649950524e-05,0.8799796649950524,0.00010698692892969598,0.0,0.2933265549983508,0.2933265549983508
93,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,46507.0,3314.409712612214,4574.257480873559,5121.415183034622,0.01,8.721465332232359e-05,0.8721465332232359,0.00010497680038900795,0.0,0.29071551107441196,0.29071551107441196
94,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,47006.0,3347.448734110761,4614.900494448369,5161.033583634435,0.01,8.644656171489551e-05,0.8644656171489551,0.00010302529240246906,0.0,0.28815520571631836,0.28815520571631836
95,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,47505.0,3380.463002781224,4655.46973406156,5200.535256825028,0.01,8.569323896202938e-05,0.8569323896202938,0.00010113010004360456,0.0,0.2856441298734313,0.28564412987343124
96,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,48004.0,3413.452796894849,4695.966106488008,5239.921767297724,0.01,8.495425038316372e-05,0.8495425038316373,9.928903193998866e-05,0.0,0.2831808346105458,0.2831808346105458
97,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,48503.0,3446.418388735257,4736.390498054674,5279.194642744759,0.01,8.422917843562222e-05,0.8422917843562222,9.750000357262936e-05,0.0,0.28076392811874074,0.28076392811874074
98,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,49002.0,3479.360044787615,4776.743775307307,5318.3553751053905,0.01,8.351762187113901e-05,0.8351762187113901,9.576103103469015e-05,0.0,0.2783920729037967,0.2783920729037967
99,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,49501.0,3512.27802591984,4817.026785648596,5357.405421757675,0.01,8.281919494199294e-05,0.8281919494199294,9.407022521378133e-05,0.0,0.27606398313997643,0.27606398313997643
100,3,3,100,D,0,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,0,50000.0,3545.172587556456,4857.240357949748,5396.346206659053,0.01,8.213352665335819e-05,0.8213352665335819,9.242578636513497e-05,0.0,0.27377842217786064,0.27377842217786064
101,3,3,200,D,1,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,1,100.0,10.995593825744495,28.29382275584273,11.93163820895978,0.06687133351071971,0.014099978070974887,942.884336077996,34.20974193399488,0.0,314.2947786926653,314.2947786926653
102,3,3,200,D,1,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,1,599.0,58.04379706052448,104.77519592689958,63.60381866971598,0.012544601525382174,0.0038076023325193304,47.76485402857072,0.3282938187060669,0.0,15.921618009523572,15.921618009523572
103,3,3,200,D,1,1000000.0,0,0,0,0,0,sample,0,0,0,1000000.0,0,1,1098.0,101.94145664458696,170.63296587327895,114.81354888211517,0.006981554445691678,0.002338014101552383,16.322972744782874,0.06387905552926874,0.0,5.4409909149276245,5.4409909149276245
